sku_id,category,base_price,brand,product_name
SKU_012509,Home & Kitchen,438.31,Hernandez Group,Extended optimal moratorium
SKU_012510,Books,236.98,Watson and Sons,Automated cohesive structure
SKU_012511,Books,378.07,"White, Warren and Blankenship",Visionary 6thgeneration ability
SKU_012512,Fashion,604.21,"Carlson, Diaz and Ray",Total mission-critical process improvement
SKU_012513,Books,183.7,"Klein, Carter and Ramirez",Public-key optimizing conglomeration
SKU_012514,Electronics,830.15,Jones-Wolfe,Public-key foreground paradigm
SKU_012515,Beauty,381.58,Carey-Smith,Customizable demand-driven archive
SKU_012516,Electronics,565.4,"Howard, Alexander and Andrews",Expanded contextually-based installation
SKU_012517,Fashion,712.1,Johnson PLC,Right-sized dynamic adapter
SKU_012518,Beauty,35.12,"Robles, Walter and Thompson",Enhanced object-oriented extranet
SKU_012519,Sports,185.13,Pitts-Hayes,Versatile disintermediate benchmark
SKU_012520,Sports,595.2,Klein-Blanchard,Triple-buffered zero-defect application
SKU_012521,Sports,976.46,"Scott, Lee and Brewer",Digitized interactive strategy
SKU_012522,Electronics,41.27,"Roberts, Edwards and Johnson",Pre-emptive executive frame
SKU_012523,Toys,268.88,"Sosa, Cox and Bush",Profound impactful capability
SKU_012524,Automotive,776.2,"Jones, Salas and Fuentes",Digitized zero tolerance toolset
SKU_012525,Toys,748.6,"Pineda, Hooper and Vance",Upgradable explicit secured line
SKU_012526,Fashion,951.05,"Horne, Fuentes and Anderson",Open-source even-keeled forecast
SKU_012527,Fashion,519.22,"Campbell, Cardenas and Kim",Realigned uniform success
SKU_012528,Beauty,694.56,"Williams, Brown and Harper",Multi-channeled motivating encoding
SKU_012529,Sports,965.49,Brady-Blake,Profit-focused heuristic leverage
SKU_012530,Automotive,144.23,"Buck, Henderson and Rogers",Streamlined eco-centric implementation
SKU_012531,Automotive,325.36,Cruz-Mitchell,Reverse-engineered contextually-based emulation
SKU_012532,Beauty,39.3,Orozco-Benitez,Universal attitude-oriented application
SKU_012533,Books,675.53,Murphy PLC,Up-sized high-level parallelism
SKU_012534,Toys,755.57,"Davis, Weber and Williams",Customer-focused contextually-based capacity
SKU_012535,Electronics,448.68,"Chan, Hudson and Galvan",Optimized background intranet
SKU_012536,Automotive,77.79,"Davis, Cruz and Bean",Persevering eco-centric moratorium
SKU_012537,Sports,678.43,Paul-Zamora,Enterprise-wide optimizing attitude
SKU_012538,Fashion,795.25,Spencer-York,Ameliorated upward-trending adapter
SKU_012539,Books,979.23,Houston Inc,Seamless incremental superstructure
SKU_012540,Sports,36.74,Brown-York,Multi-lateral client-server help-desk
SKU_012541,Beauty,224.0,Doyle LLC,Diverse value-added complexity
SKU_012542,Automotive,464.45,"Torres, Duke and Crane",De-engineered real-time emulation
SKU_012543,Books,343.91,Nguyen Ltd,Decentralized background leverage
SKU_012544,Toys,826.43,"Lynch, Wilkinson and Johnson",Upgradable upward-trending contingency
SKU_012545,Beauty,28.56,"Suarez, Dixon and Zimmerman",Assimilated maximized service-desk
SKU_012546,Beauty,638.03,Huber-Baker,Extended homogeneous software
SKU_012547,Fashion,711.44,Booker-Garcia,Multi-lateral zero-defect projection
SKU_012548,Books,543.24,Lee-Lopez,Expanded empowering emulation
SKU_012549,Automotive,822.76,Barr LLC,Realigned systemic framework
SKU_012550,Books,992.35,Morrow-Gray,Right-sized client-server conglomeration
SKU_012551,Beauty,443.09,"Gutierrez, Hammond and Raymond",Ergonomic bi-directional frame
SKU_012552,Home & Kitchen,909.75,Bush Ltd,Adaptive client-driven software
SKU_012553,Home & Kitchen,471.5,Mitchell-Keith,Proactive uniform artificial intelligence
SKU_012554,Fashion,335.72,Smith-Douglas,Versatile 24hour access
SKU_012555,Sports,777.13,"Neal, Keller and Jacobs",Focused next generation functionalities
SKU_012556,Sports,67.35,"Dunn, Thomas and Payne",Universal client-driven algorithm
SKU_012557,Books,797.61,"Booth, Stevens and Miller",Ameliorated composite structure
SKU_012558,Books,147.06,"Manning, Miller and Moreno",Virtual methodical productivity
SKU_012559,Beauty,911.47,Hall Inc,Multi-layered static artificial intelligence
SKU_012560,Beauty,62.0,"Boyd, Mendoza and Simpson",Persistent web-enabled portal
SKU_012561,Toys,443.48,"Moreno, Huff and Mcdowell",Re-contextualized global help-desk
SKU_012562,Home & Kitchen,227.24,"Weaver, Alvarez and Collins",Adaptive multi-tasking Graphic Interface
SKU_012563,Fashion,441.3,Sherman-Alvarez,Sharable next generation artificial intelligence
SKU_012564,Beauty,110.1,Mckinney-Smith,Horizontal real-time policy
SKU_012565,Home & Kitchen,652.98,Williams Inc,User-friendly eco-centric functionalities
SKU_012566,Home & Kitchen,93.9,Young-Raymond,Re-contextualized zero administration hub
SKU_012567,Home & Kitchen,963.25,"Robbins, Moreno and Harper",Automated bottom-line archive
SKU_012568,Electronics,511.29,Peterson PLC,Multi-layered coherent emulation
SKU_012569,Automotive,875.64,"Wright, Moore and Mason",Customer-focused tertiary archive
SKU_012570,Electronics,56.52,Harris-Bailey,Fundamental secondary capability
SKU_012571,Electronics,430.59,"Weaver, Young and Peters",Cross-platform radical hub
SKU_012572,Books,574.1,"Proctor, Williams and Rivera",Quality-focused uniform interface
SKU_012573,Sports,497.81,Rodriguez-Doyle,Face-to-face full-range approach
SKU_012574,Home & Kitchen,178.08,"Simon, Anderson and Hall",Business-focused optimal policy
SKU_012575,Fashion,518.13,Phillips-Robinson,Inverse context-sensitive leverage
SKU_012576,Automotive,983.62,"Velasquez, Larson and Bruce",Configurable multi-state instruction set
SKU_012577,Home & Kitchen,520.37,Black and Sons,Enterprise-wide 24/7 utilization
SKU_012578,Sports,534.41,Gutierrez Inc,Polarized real-time model
SKU_012579,Fashion,900.82,Clark LLC,Realigned even-keeled emulation
SKU_012580,Beauty,393.17,"Cooper, Campbell and Morris",Re-contextualized contextually-based migration
SKU_012581,Electronics,425.08,Washington and Sons,Universal responsive paradigm
SKU_012582,Books,209.35,"Davenport, Harper and Pennington",Streamlined content-based challenge
SKU_012583,Beauty,706.29,"Mason, Morgan and Jones",Digitized tertiary concept
SKU_012584,Automotive,14.2,Hall Ltd,Triple-buffered actuating task-force
SKU_012585,Automotive,814.57,"Hawkins, Greene and Arias",Monitored content-based customer loyalty
SKU_012586,Toys,775.85,Carlson-Morgan,Reverse-engineered content-based attitude
SKU_012587,Beauty,520.02,Douglas and Sons,Reduced secondary conglomeration
SKU_012588,Sports,865.71,Fitzpatrick-Mack,Enhanced real-time Graphic Interface
SKU_012589,Electronics,265.96,"Brown, Fitzpatrick and Middleton",Inverse 3rdgeneration capacity
SKU_012590,Home & Kitchen,117.03,Small Inc,Self-enabling empowering approach
SKU_012591,Automotive,55.25,Moss-Carter,Face-to-face non-volatile projection
SKU_012592,Toys,534.95,Murray-Herman,Managed national budgetary management
SKU_012593,Home & Kitchen,618.14,Joseph-Rice,De-engineered 6thgeneration neural-net
SKU_012594,Automotive,793.24,Wilson-Oneill,Customizable holistic knowledge user
SKU_012595,Home & Kitchen,995.98,Wiley Group,Profound non-volatile challenge
SKU_012596,Beauty,157.59,Manning PLC,Integrated static success
SKU_012597,Electronics,171.69,Smith Ltd,Phased reciprocal complexity
SKU_012598,Sports,288.67,Mosley-Cox,User-friendly stable matrix
SKU_012599,Sports,918.72,"Walker, Alexander and Brandt",Integrated context-sensitive Graphical User Interface
SKU_012600,Fashion,825.43,"Hays, Lester and Faulkner",Grass-roots content-based function
SKU_012601,Sports,982.65,"Roberson, Gibson and Watkins",Public-key bi-directional software
SKU_012602,Books,377.59,"Brooks, Sparks and Hall",Customizable cohesive architecture
SKU_012603,Automotive,489.0,"Poole, Daniels and Wilson",Business-focused secondary ability
SKU_012604,Beauty,467.28,Ruiz Inc,Quality-focused contextually-based conglomeration
SKU_012605,Books,378.23,Sanchez and Sons,Horizontal hybrid help-desk
SKU_012606,Beauty,640.17,"Blanchard, Ryan and Evans",Customizable homogeneous hierarchy
SKU_012607,Sports,691.11,"Martinez, Smith and Buchanan",Front-line 3rdgeneration monitoring
SKU_012608,Books,784.72,Green Ltd,Face-to-face local complexity
SKU_012609,Electronics,208.09,"Patel, Kennedy and Perkins",Enhanced zero tolerance frame
SKU_012610,Beauty,975.32,"Robinson, Ramirez and Stevens",Automated well-modulated functionalities
SKU_012611,Electronics,255.96,Beck-Mcdaniel,Operative zero-defect matrix
SKU_012612,Electronics,276.63,Williams and Sons,Compatible tangible encryption
SKU_012613,Sports,184.08,Alvarez Inc,Profit-focused dynamic throughput
SKU_012614,Sports,181.85,Pacheco Ltd,Mandatory holistic array
SKU_012615,Sports,221.24,Mcmillan-Peterson,Synchronized optimal infrastructure
SKU_012616,Books,359.1,Briggs Inc,Object-based hybrid alliance
SKU_012617,Sports,127.19,Hernandez-Ellis,Optional asymmetric framework
SKU_012618,Toys,78.62,"Martin, Scott and Ramirez",Re-contextualized directional groupware
SKU_012619,Home & Kitchen,168.4,Novak and Sons,Customizable incremental capacity
SKU_012620,Fashion,850.91,"Mason, Gray and Johnson",Multi-channeled empowering monitoring
SKU_012621,Home & Kitchen,811.37,"Gonzalez, Duran and Rios",Optimized neutral superstructure
SKU_012622,Toys,555.04,"Arnold, Grimes and Bennett",Vision-oriented discrete info-mediaries
SKU_012623,Sports,891.95,Adams-Harper,Distributed leadingedge solution
SKU_012624,Automotive,365.51,Molina-Bean,Mandatory value-added solution
SKU_012625,Automotive,840.87,"Stewart, Ball and Lowery",Decentralized eco-centric algorithm
SKU_012626,Books,645.19,Diaz-Pope,Up-sized discrete website
SKU_012627,Fashion,470.88,Clark PLC,Stand-alone grid-enabled open architecture
SKU_012628,Beauty,818.91,"Dominguez, Henderson and Bush",Team-oriented multimedia attitude
SKU_012629,Beauty,686.62,"Rios, Murphy and Hoover",Enhanced contextually-based pricing structure
SKU_012630,Fashion,437.35,Reed-Sanders,Cloned systematic solution
SKU_012631,Fashion,992.48,Tucker LLC,Implemented reciprocal functionalities
SKU_012632,Toys,882.21,"Hopkins, Adkins and Smith",Enhanced upward-trending projection
SKU_012633,Toys,676.58,"Webb, Wagner and Fuller",Profit-focused bandwidth-monitored focus group
SKU_012634,Electronics,270.28,Johnson PLC,Re-contextualized solution-oriented pricing structure
SKU_012635,Electronics,839.61,Leblanc-Carter,Secured holistic structure
SKU_012636,Electronics,650.94,Koch-Chandler,Assimilated background superstructure
SKU_012637,Toys,905.01,Harvey-Phillips,Down-sized multimedia model
SKU_012638,Home & Kitchen,298.41,Howard Inc,User-centric 24/7 orchestration
SKU_012639,Home & Kitchen,817.91,"Padilla, Howell and Baker",Reverse-engineered optimizing moderator
SKU_012640,Fashion,176.08,Coffey Inc,Quality-focused scalable product
SKU_012641,Sports,229.05,Simmons Ltd,Advanced bi-directional extranet
SKU_012642,Automotive,546.8,"Hernandez, Schmidt and Rivera",Adaptive stable instruction set
SKU_012643,Fashion,29.21,Wright-Collins,Distributed holistic time-frame
SKU_012644,Fashion,88.58,Long Group,Universal upward-trending architecture
SKU_012645,Home & Kitchen,713.34,Terry-Day,Polarized attitude-oriented knowledge user
SKU_012646,Beauty,252.44,"Adams, Lara and Garza",Multi-tiered multi-tasking moratorium
SKU_012647,Electronics,598.05,Ellison and Sons,Cloned multi-tasking support
SKU_012648,Electronics,603.62,Orozco-Hall,Realigned national matrices
SKU_012649,Home & Kitchen,341.32,Gonzales Inc,Ergonomic 24/7 neural-net
SKU_012650,Electronics,548.28,Walker and Sons,Reactive multi-tasking infrastructure
SKU_012651,Sports,503.81,Carlson-Edwards,Visionary tertiary task-force
SKU_012652,Sports,184.83,Rogers-Ellis,Extended homogeneous secured line
SKU_012653,Electronics,781.15,Goodman Inc,Down-sized transitional access
SKU_012654,Beauty,927.88,Wagner-Ray,Optional stable emulation
SKU_012655,Fashion,827.75,"Garcia, Mahoney and Hamilton",Face-to-face dynamic Graphic Interface
SKU_012656,Automotive,575.92,Poole-Mccarthy,Configurable explicit hardware
SKU_012657,Fashion,81.63,Montgomery-Allen,Business-focused content-based parallelism
SKU_012658,Electronics,309.38,"Russell, Davis and Mclean",Open-source national structure
SKU_012659,Automotive,87.48,Andrade and Sons,Cloned empowering solution
SKU_012660,Beauty,689.24,"Vargas, Ramirez and Burns",Public-key non-volatile functionalities
SKU_012661,Fashion,965.39,"Turner, Johnson and Hill",Balanced high-level encoding
SKU_012662,Electronics,336.6,"Williams, Brady and Carlson",Pre-emptive multi-state Graphical User Interface
SKU_012663,Sports,599.3,"Glover, Williams and Lopez",Face-to-face tangible methodology
SKU_012664,Toys,582.59,Chavez-Gallegos,User-centric local moratorium
SKU_012665,Electronics,280.32,"Miranda, Wilson and Soto",Multi-channeled context-sensitive budgetary management
SKU_012666,Automotive,48.81,Sandoval PLC,Balanced system-worthy encryption
SKU_012667,Electronics,857.13,"Johnson, Greene and Gill",Intuitive user-facing knowledge user
SKU_012668,Home & Kitchen,199.45,Mullen-Franco,Object-based web-enabled implementation
SKU_012669,Books,179.54,Green-Gibson,Focused empowering definition
SKU_012670,Home & Kitchen,202.35,"Perez, Obrien and Boyle",Universal responsive groupware
SKU_012671,Sports,965.71,"Summers, Adams and Berry",User-friendly 5thgeneration protocol
SKU_012672,Electronics,339.88,"Hardy, Ward and Hawkins",Organized system-worthy intranet
SKU_012673,Books,984.88,"Odonnell, Wilson and Madden",Profit-focused foreground toolset
SKU_012674,Beauty,812.0,Jones LLC,Virtual clear-thinking application
SKU_012675,Fashion,776.02,"Lewis, George and Cordova",Organic hybrid matrix
SKU_012676,Home & Kitchen,780.78,Butler and Sons,Versatile empowering workforce
SKU_012677,Automotive,638.57,Sandoval PLC,Fully-configurable demand-driven Internet solution
SKU_012678,Electronics,658.76,Hodge LLC,Function-based optimal moderator
SKU_012679,Beauty,872.74,Cabrera and Sons,Reactive mission-critical circuit
SKU_012680,Books,407.43,Barrett-Pruitt,Networked even-keeled algorithm
SKU_012681,Fashion,807.19,Green LLC,Virtual holistic interface
SKU_012682,Sports,452.76,"Henry, Wood and Moore",Down-sized responsive approach
SKU_012683,Electronics,412.32,Garcia-Wolfe,Cloned contextually-based application
SKU_012684,Books,196.06,Briggs-Roberts,Multi-tiered empowering installation
SKU_012685,Beauty,87.39,Torres Group,Managed 4thgeneration methodology
SKU_012686,Fashion,527.85,Young and Sons,Front-line background core
SKU_012687,Books,927.6,"Jefferson, Pollard and Phillips",Virtual upward-trending frame
SKU_012688,Toys,938.89,Robinson-Lopez,Right-sized homogeneous hierarchy
SKU_012689,Automotive,996.58,Stein-Williams,Persevering context-sensitive interface
SKU_012690,Books,404.36,"Vega, Johnson and Marshall",Customizable discrete moratorium
SKU_012691,Automotive,518.54,"Levy, Hall and Osborn",Cross-group asynchronous secured line
SKU_012692,Automotive,183.71,Hopkins-Davis,Streamlined tertiary synergy
SKU_012693,Automotive,487.16,Copeland-Duran,Programmable didactic attitude
SKU_012694,Electronics,576.66,Brooks-Parks,Reduced optimal hierarchy
SKU_012695,Electronics,711.38,"Duran, Hernandez and Vasquez",Ergonomic intermediate instruction set
SKU_012696,Home & Kitchen,220.28,Hampton and Sons,Diverse upward-trending collaboration
SKU_012697,Books,436.04,Harper Group,Fully-configurable uniform core
SKU_012698,Sports,222.65,Ramirez-White,Future-proofed 24hour array
SKU_012699,Automotive,254.81,"Reed, Mullins and Simon",Persistent incremental protocol
SKU_012700,Automotive,866.48,"Brown, Stephens and Juarez",Multi-tiered fresh-thinking workforce
SKU_012701,Automotive,829.42,Kidd and Sons,Synergistic radical knowledgebase
SKU_012702,Fashion,368.26,"Byrd, Reed and King",Proactive needs-based infrastructure
SKU_012703,Fashion,359.79,Bryant PLC,Cloned fault-tolerant matrix
SKU_012704,Electronics,215.73,"Villanueva, Price and Ferguson",Open-architected systemic product
SKU_012705,Books,352.66,"Simmons, Wong and Mccarthy",Virtual grid-enabled interface
SKU_012706,Books,754.84,Young and Sons,Open-source dedicated forecast
SKU_012707,Toys,196.82,"Frazier, Martin and Bradley",Compatible context-sensitive Graphical User Interface
SKU_012708,Sports,620.62,Chen LLC,Adaptive uniform capability
SKU_012709,Home & Kitchen,170.72,"Baker, Henry and Smith",Programmable tertiary framework
SKU_012710,Fashion,45.17,Alexander-King,Profit-focused maximized circuit
SKU_012711,Books,377.28,Stanley Group,User-friendly real-time database
SKU_012712,Books,773.96,"Ramos, Griffin and Olson",Up-sized upward-trending attitude
SKU_012713,Beauty,982.11,"Mosley, Alvarez and Dean",Public-key asynchronous monitoring
SKU_012714,Sports,870.32,Weaver-Prince,Enterprise-wide disintermediate toolset
SKU_012715,Toys,628.95,"Campbell, Santiago and Schwartz",Visionary bi-directional process improvement
SKU_012716,Fashion,816.52,"Hughes, Villanueva and Jackson",Optimized exuding software
SKU_012717,Toys,979.12,Richard-Finley,Fully-configurable next generation orchestration
SKU_012718,Sports,817.46,"Diaz, Brooks and Nelson",Phased asymmetric function
